,id,conversation_id,created_at,date,timezone,place,tweet,language,hashtags,cashtags,user_id,user_id_str,username,name,day,hour,link,urls,photos,video,thumbnail,retweet,nlikes,nreplies,nretweets,quote_url,search,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest,se_ep,ep,season,episode
0,25450505272,25450505272,1.29E+12,9/24/10 23:58,0,,who watched the #theoffice last night? It was amazing! (:,en,['theoffice'],[],34772864,34772864,AmbeyLambey,Amber,5,23,https://twitter.com/AmbeyLambey/status/25450505272,[],[],0,,FALSE,0,0,0,,#TheOffice,,,,,,,[],,,,,s7ep1,ep,7,1
1,25450426749,25450426749,1.29E+12,9/24/10 23:57,0,,Turn off the Chumbawumba and scram! #TheOffice,en,['theoffice'],[],7544052,7544052,SilverNeurotic,Nikole Talks a Lot,5,23,https://twitter.com/SilverNeurotic/status/25450426749,[],[],0,,FALSE,0,0,0,,#TheOffice,,,,,,,[],,,,,s7ep1,ep,7,1
2,25450395738,25450395738,1.29E+12,9/24/10 23:56,0,,"Yeah, I'd totally fire someone for screwing up the coffee run #TheOffice",en,['theoffice'],[],7544052,7544052,SilverNeurotic,Nikole Talks a Lot,5,23,https://twitter.com/SilverNeurotic/status/25450395738,[],[],0,,FALSE,0,0,0,,#TheOffice,,,,,,,[],,,,,s7ep1,ep,7,1
3,25450365695,25450365695,1.29E+12,9/24/10 23:56,0,,I am watching The Office #TheOffice  http://bit.ly/aOHcpK,en,['theoffice'],[],173902647,173902647,deanmartinuk,DΞano,5,23,https://twitter.com/deanmartinuk/status/25450365695,[],[],0,,FALSE,0,0,0,,#TheOffice,,,,,,,[],,,,,s7ep1,ep,7,1
4,25450259114,25450259114,1.29E+12,9/24/10 23:54,0,,"Who's the new Office guy? ""My favorite movies are Citizen Kane & The Boondock Saints"". I'm in love #theoffice #luke",en,"['theoffice', 'luke']",[],14335531,14335531,bryceuk,BryceUK,5,23,https://twitter.com/bryceuk/status/25450259114,[],[],0,,FALSE,0,0,0,,#TheOffice,,,,,,,[],,,,,s7ep1,ep,7,1
5,25450250365,25450250365,1.29E+12,9/24/10 23:54,0,,Finally watching #theoffice. Didn't really get that opening number but otherwise laughing my tail off.,en,['theoffice'],[],129060285,129060285,jennwithapen,Jen,5,23,https://twitter.com/jennwithapen/status/25450250365,[],[],0,,FALSE,0,0,0,,#TheOffice,,,,,,,[],,,,,s7ep1,ep,7,1
6,25449684001,25449684001,1.29E+12,9/24/10 23:46,0,,from last night #TheOffice  http://bit.ly/c7nIdf,en,['theoffice'],[],6118562,6118562,simmogl,simmogl,5,23,https://twitter.com/simmogl/status/25449684001,[],[],0,,FALSE,0,0,0,,#TheOffice,,,,,,,[],,,,,s7ep1,ep,7,1
7,25449581135,25449581135,1.29E+12,9/24/10 23:45,0,,"#TheOffice : ""Whistleblower"" [9-20-10]   http://www.fancast.com/t/W2y5Lq?s=0",en,['theoffice'],[],37364043,37364043,bobbyd3019,BobbyD3021,5,23,https://twitter.com/bobbyd3019/status/25449581135,[],[],0,,FALSE,0,0,0,,#TheOffice,,,,,,,[],,,,,s7ep1,ep,7,1
8,25449471670,25449396960,1.29E+12,9/24/10 23:43,0,,@panache Only if you want Michael to be your boss. #theOffice,en,['theoffice'],[],16844509,16844509,surfwebdev,"Surf Web Studio, Inc",5,23,https://twitter.com/surfwebdev/status/25449471670,[],[],0,,FALSE,0,0,0,,#TheOffice,,,,,,,[],,,,,s7ep1,ep,7,1
9,25448813321,25448813321,1.29E+12,9/24/10 23:34,0,,Catching up on my Thursday night comedies #TheOffice  http://bit.ly/c2JWW1,en,['theoffice'],[],63234140,63234140,RossSheingold,Ross Sheingold,5,23,https://twitter.com/RossSheingold/status/25448813321,[],[],0,,FALSE,0,0,0,,#TheOffice,,,,,,,[],,,,,s7ep1,ep,7,1
10,25448806543,25448806543,1.29E+12,9/24/10 23:34,0,,New opening for #theoffice,en,['theoffice'],[],16358017,16358017,NicNac_Nole,Nicole L Christensen,5,23,https://twitter.com/NicNac_Nole/status/25448806543,[],[],0,,FALSE,0,0,0,,#TheOffice,,,,,,,[],,,,,s7ep1,ep,7,1
11,25448672668,25448672668,1.29E+12,9/24/10 23:32,0,,"I saw INCEPTION, or at least I dreamt I did. My favorite movies are CITIZEN KANE and THE BOONDOCK SAINTS. #theOffice",en,['theoffice'],[],8287502,8287502,chrismartintv,Chris Martin,5,23,https://twitter.com/chrismartintv/status/25448672668,[],[],0,,FALSE,0,0,0,,#TheOffice,,,,,,,[],,,,,s7ep1,ep,7,1
12,25448638787,25448638787,1.29E+12,9/24/10 23:31,0,,I am watching The Office #TheOffice  http://bit.ly/akBZKJ,en,['theoffice'],[],154002329,154002329,TripleL211,L,5,23,https://twitter.com/TripleL211/status/25448638787,[],[],0,,FALSE,0,0,0,,#TheOffice,,,,,,,[],,,,,s7ep1,ep,7,1
13,25448553273,25448553273,1.29E+12,9/24/10 23:30,0,,"""Night out"" #TheOffice  http://bit.ly/9CLOSh",en,['theoffice'],[],17637890,17637890,JJWNJ,Ryker,5,23,https://twitter.com/JJWNJ/status/25448553273,[],[],0,,FALSE,0,0,0,,#TheOffice,,,,,,,[],,,,,s7ep1,ep,7,1
14,25448516815,25448516815,1.29E+12,9/24/10 23:30,0,,"Doesn't seem fair that #Community, #TheOffice, #30Rock and #TheBigBangTheory all air on the same night. My DVR is groaning under the weight.",en,"['community', 'theoffice', '30rock', 'thebigbangtheory']",[],16503641,16503641,kenleyyoung,Kenley Young,5,23,https://twitter.com/kenleyyoung/status/25448516815,[],[],0,,FALSE,0,0,0,,#TheOffice,,,,,,,[],,,,,s7ep1,ep,7,1
15,25448421159,25448421159,1.29E+12,9/24/10 23:28,0,,"Why has no one tweeted about the opening scene to last night's #Office?!  That was epic, I am SO glad this show is back. #NBC #TheOffice",en,"['office', 'nbc', 'theoffice']",[],38813348,38813348,SejalDhruva,Sejal Dhruva Naik,5,23,https://twitter.com/SejalDhruva/status/25448421159,[],[],0,,FALSE,0,0,0,,#TheOffice,,,,,,,[],,,,,s7ep1,ep,7,1
16,25448308265,25448308265,1.29E+12,9/24/10 23:27,0,,Jim u have one job to do and u do it forgetably #theoffice lol,en,['theoffice'],[],59936237,59936237,_HernAnthony,my little love...,5,23,https://twitter.com/_HernAnthony/status/25448308265,[],[],0,,FALSE,0,0,0,,#TheOffice,,,,,,,[],,,,,s7ep1,ep,7,1
17,25448263489,25448263489,1.29E+12,9/24/10 23:26,0,,I am watching The Office #TheOffice  http://bit.ly/dc1cQh,en,['theoffice'],[],65048794,65048794,MacTheBrazen,Curt Matzenbacher,5,23,https://twitter.com/MacTheBrazen/status/25448263489,[],[],0,,FALSE,0,0,0,,#TheOffice,,,,,,,[],,,,,s7ep1,ep,7,1
19,25447956169,25447956169,1.29E+12,9/24/10 23:22,0,,Just got the change to get caught up on the #theoffice and #itsalwayssunnyinphiladelphia from last night. #dexter sunday.. Can't waitttttt,en,"['theoffice', 'itsalwayssunnyinphiladelphia', 'dexter']",[],19975937,19975937,JoeEid,Joe Eid,5,23,https://twitter.com/JoeEid/status/25447956169,[],[],0,,FALSE,0,0,0,,#TheOffice,,,,,,,[],,,,,s7ep1,ep,7,1
20,25447721911,25447721911,1.29E+12,9/24/10 23:19,0,,"I'm late on this, but how epic was #TheOffice cold open last night?",en,['theoffice'],[],21833263,21833263,NickKosmider,Nick Kosmider,5,23,https://twitter.com/NickKosmider/status/25447721911,[],[],0,,FALSE,0,0,0,,#TheOffice,,,,,,,[],,,,,s7ep1,ep,7,1
21,25447345627,25447345627,1.29E+12,9/24/10 23:13,0,,"""I understand NOTHING."" #theoffice",en,['theoffice'],[],17874568,17874568,FearlessJohnny,JOHNNY 𓆉,5,23,https://twitter.com/FearlessJohnny/status/25447345627,[],[],0,,FALSE,0,0,0,,#TheOffice,,,,,,,[],,,,,s7ep1,ep,7,1
22,25447283396,25447283396,1.29E+12,9/24/10 23:12,0,,"@driamarie = Dwight, @JayGlogovsky = Jim, Tim Marlo = Micheal, and now we have a Toby! #TheOffice is coming together at my place of work!",en,['theoffice'],[],20901128,20901128,JGlogovsky,Jay Glogovsky,5,23,https://twitter.com/JGlogovsky/status/25447283396,[],[],0,,FALSE,0,0,0,,#TheOffice,,,,,,,[],,,,,s7ep1,ep,7,1
23,25447150283,25447150283,1.29E+12,9/24/10 23:10,0,,This nigga just said when God needed help on earth who did he hire?? He hired his son Jesus Christ LMAO #theoffice,en,['theoffice'],[],164483737,164483737,Gblood13,Youngblood,5,23,https://twitter.com/Gblood13/status/25447150283,[],[],0,,FALSE,0,0,0,,#TheOffice,,,,,,,[],,,,,s7ep1,ep,7,1
24,25447086447,25437109035,1.29E+12,9/24/10 23:10,0,,@nothingstatic I'll be your wing man... and your soup-snake... and your lobster #topgun #theoffice #friends,en,"['topgun', 'theoffice', 'friends']",[],189739883,189739883,sunshine_head,Heather,5,23,https://twitter.com/sunshine_head/status/25447086447,[],[],0,,FALSE,0,0,0,,#TheOffice,,,,,,,[],,,,,s7ep1,ep,7,1
25,25446995731,25446995731,1.29E+12,9/24/10 23:08,0,,Thank fuck #theoffice is back am gonna cry like a bitch when steve carrel leaves !!!!!! Hope he nd Holly get back together if not,en,['theoffice'],[],71558268,71558268,DGault1,Ronny rocket 2.0,5,23,https://twitter.com/DGault1/status/25446995731,[],[],0,,FALSE,0,0,0,,#TheOffice,,,,,,,[],,,,,s7ep1,ep,7,1
26,25446637531,25446637531,1.29E+12,9/24/10 23:03,0,,Now wAtching #theOffice,en,['theoffice'],[],145371341,145371341,CelebrityPeeks,Porscha Peeks,5,23,https://twitter.com/CelebrityPeeks/status/25446637531,[],[],0,,FALSE,0,0,0,,#TheOffice,,,,,,,[],,,,,s7ep1,ep,7,1
27,25446420505,25446420505,1.29E+12,9/24/10 23:00,0,,I am watching The Office #TheOffice  http://bit.ly/beS2Ct,en,['theoffice'],[],2396011,2396011,Jcthegrate,JC Schmid,5,23,https://twitter.com/Jcthegrate/status/25446420505,[],[],0,,FALSE,0,0,0,,#TheOffice,,,,,,,[],,,,,s7ep1,ep,7,1
28,25446270233,25446270233,1.29E+12,9/24/10 22:58,0,,"#theoffice is a good show but It's ""Always Sunny in Philadelphia"" is better",en,['theoffice'],[],188912596,188912596,TomTomMood,Mike T.,5,22,https://twitter.com/TomTomMood/status/25446270233,[],[],0,,FALSE,0,0,0,,#TheOffice,,,,,,,[],,,,,s7ep1,ep,7,1
29,25446206571,25446206571,1.29E+12,9/24/10 22:57,0,,Has #TheOffice become one of the most disposable comedies on TV?  http://bit.ly/bBAiyl,en,['theoffice'],[],69135840,69135840,tvdotcom,tv.com,5,22,https://twitter.com/tvdotcom/status/25446206571,[],[],0,,FALSE,0,0,0,,#TheOffice,,,,,,,[],,,,,s7ep1,ep,7,1
30,25446149024,25446149024,1.29E+12,9/24/10 22:56,0,,#theoffice is a good show ....,en,['theoffice'],[],188912596,188912596,TomTomMood,Mike T.,5,22,https://twitter.com/TomTomMood/status/25446149024,[],[],0,,FALSE,0,0,0,,#TheOffice,,,,,,,[],,,,,s7ep1,ep,7,1
31,25446033125,25446033125,1.29E+12,9/24/10 22:55,0,,Worst #theoffice episode EVER! How disappointing!!!,en,['theoffice'],[],180425793,180425793,MissyAnn217,Melissa Wohler,5,22,https://twitter.com/MissyAnn217/status/25446033125,[],[],0,,FALSE,0,0,0,,#TheOffice,,,,,,,[],,,,,s7ep1,ep,7,1
32,25445936193,25445936193,1.29E+12,9/24/10 22:53,0,,"#TheMiddle, #CougarTown, #ModernFamily, #BetterwithYou, #BigBang, & #Community.  I'll check out #TheOffice, #30Rock, #ParksandRecreation, &",en,"['themiddle', 'cougartown', 'modernfamily', 'betterwithyou', 'bigbang', 'community', 'theoffice', '30rock', 'parksandrecreation']",[],138827642,138827642,allirae2,Allison,5,22,https://twitter.com/allirae2/status/25445936193,[],[],0,,FALSE,0,0,0,,#TheOffice,,,,,,,[],,,,,s7ep1,ep,7,1
33,25445928788,25445928788,1.29E+12,9/24/10 22:53,0,,Wow Pam's breasts are perky. #theoffice,en,['theoffice'],[],14677589,14677589,kevinmotel,Kevin,5,22,https://twitter.com/kevinmotel/status/25445928788,[],[],0,,FALSE,0,0,0,,#TheOffice,,,,,,,[],,,,,s7ep1,ep,7,1
34,25445891856,25438074052,1.29E+12,9/24/10 22:52,0,"{'type': 'Point', 'coordinates': [41.25033052, -82.6020164]}","@Fowler_IGN Awesome job on #TheOffice review (your first?)!! .GIFs galore, @mindykaling love, and someone (Creed) finally said it!",en,['theoffice'],[],124847917,124847917,matt_eastman,Matt Eastman,5,22,https://twitter.com/matt_eastman/status/25445891856,[],[],0,,FALSE,0,0,0,,#TheOffice,,,,,,,[],,,,,s7ep1,ep,7,1
35,25445842161,25445842161,1.29E+12,9/24/10 22:52,0,,"'now you're an expert, is this enough to get 20 people plastered?' ""20 bottles of vodka.... yea, that should do it"" #TheOffice",en,['theoffice'],[],109999275,109999275,BigSleepyOG,october 3rd mofo,5,22,https://twitter.com/BigSleepyOG/status/25445842161,[],[],0,,FALSE,0,0,0,,#TheOffice,,,,,,,[],,,,,s7ep1,ep,7,1
36,25445734017,25442319850,1.29E+12,9/24/10 22:50,0,,"@NWAMatt why is it coming out of his forehead like a unicorn? ""My horn can pierce the sky!"" - #TheOffice",en,['theoffice'],[],68860262,68860262,JeremyLashlee,Jeremy,5,22,https://twitter.com/JeremyLashlee/status/25445734017,[],[],0,,FALSE,0,0,0,,#TheOffice,,,,,,,[],,,,,s7ep1,ep,7,1
37,25445685605,25445685605,1.29E+12,9/24/10 22:49,0,,Nobody Can #Boogaloo Like You Do (that's why we are having a contest)!  http://ow.ly/2JDok #theoffice #IT Please RT,en,"['boogaloo', 'theoffice', 'it']",[],84413592,84413592,ToolboxforIT,ToolboxIT,5,22,https://twitter.com/ToolboxforIT/status/25445685605,[],[],0,,FALSE,0,0,0,,#TheOffice,,,,,,,[],,,,,s7ep1,ep,7,1
38,25445644325,25445644325,1.29E+12,9/24/10 22:49,0,,Friday Fun: The opening from last night's #TheOffice:  http://bit.ly/cZ92YD #LipDub #Awesomeness,en,"['theoffice', 'lipdub', 'awesomeness']",[],16381474,16381474,newsjunkie365,newsjunkie365,5,22,https://twitter.com/newsjunkie365/status/25445644325,[],[],0,,FALSE,0,0,0,,#TheOffice,,,,,,,[],,,,,s7ep1,ep,7,1
39,25445617746,25445617746,1.29E+12,9/24/10 22:48,0,,"Not gonna lie, I watched the opening lip dub sequence like 7 times last night.  #theoffice",en,['theoffice'],[],145873405,145873405,russharper4,Russ Harper,5,22,https://twitter.com/russharper4/status/25445617746,[],[],0,,FALSE,0,0,0,,#TheOffice,,,,,,,[],,,,,s7ep1,ep,7,1
0,26126743815,26126743815,1.29E+12,10/1/10 23:56,0,,Legit laughing out loud at last week's episode of #theoffice it's just great.,en,['theoffice'],[],56891239,56891239,KayseeQ,Kasey,5,23,https://twitter.com/KayseeQ/status/26126743815,[],[],0,,FALSE,0,0,0,,#TheOffice,,,,,,,[],,,,,s7ep2,ep,7,2
1,26126049174,26126049174,1.29E+12,10/1/10 23:46,0,,"""I talk a lot so I've learned to just tune myself out"" #TheOffice",en,['theoffice'],[],195611788,195611788,tvfordummies,TV For Dummies,5,23,https://twitter.com/tvfordummies/status/26126049174,[],[],0,,FALSE,0,0,0,,#TheOffice,,,,,,,[],,,,,s7ep2,ep,7,2
3,26125933158,26125933158,1.29E+12,10/1/10 23:45,0,,lmao jim stay fuckin wit dwight on #theoffice lls,en,['theoffice'],[],29041208,29041208,CoolerthanUDrew,Drew B,5,23,https://twitter.com/CoolerthanUDrew/status/26125933158,[],[],0,,FALSE,0,0,0,,#TheOffice,,,,,,,[],,,,,s7ep2,ep,7,2
4,26125911007,26125911007,1.29E+12,10/1/10 23:44,0,,"I talk a lot, so I've learned to just tune myself out. #theoffice",en,['theoffice'],[],19722013,19722013,lugia222,Matt,5,23,https://twitter.com/lugia222/status/26125911007,[],[],0,,FALSE,0,0,0,,#TheOffice,,,,,,,[],,,,,s7ep2,ep,7,2
5,26124686867,26124686867,1.29E+12,10/1/10 23:26,0,,Season 6 of #TheOffice is now available on @Netflix Instant. Yes! I can stop waiting for the DVD to become available.,en,['theoffice'],[],785793,785793,jessewagstaff,Jesse Wagstaff,5,23,https://twitter.com/jessewagstaff/status/26124686867,[],[],0,,FALSE,0,0,0,,#TheOffice,,,,,,,[],,,,,s7ep2,ep,7,2
6,26124622651,26124622651,1.29E+12,10/1/10 23:25,0,,I LOVE #TheOffice .,en,['theoffice'],[],121191010,121191010,ihaveaboysname,tyler,5,23,https://twitter.com/ihaveaboysname/status/26124622651,[],[],0,,FALSE,0,0,0,,#TheOffice,,,,,,,[],,,,,s7ep2,ep,7,2
8,26124442486,26124442486,1.29E+12,10/1/10 23:23,0,,I guess it's not an evil idea just a regular idea but there's no good laugh for a regular idea .. Hahahaha #TheOffice,en,['theoffice'],[],78780097,78780097,Ibrahimsh_,Ibrahim Alsh,5,23,https://twitter.com/Ibrahimsh_/status/26124442486,[],[],0,,FALSE,0,0,0,,#TheOffice,,,,,,,[],,,,,s7ep2,ep,7,2
9,26124249428,26124249428,1.29E+12,10/1/10 23:20,0,,out of cheer. i really just want to go home and watch the office. i love thursdays too much. #theoffice,en,['theoffice'],[],23835407,23835407,stoner__dad,amy,5,23,https://twitter.com/stoner__dad/status/26124249428,[],[],0,,FALSE,0,0,0,,#TheOffice,,,,,,,[],,,,,s7ep2,ep,7,2
10,26123879898,26123879898,1.29E+12,10/1/10 23:15,0,,"""Fans of #TheOffice will love Russell Wiley Is Out to Lunch!"" says Top #Amazon reviewer  http://amzn.to/aHP3jO #book #ebook #fiction #satire",en,"['theoffice', 'amazon', 'book', 'ebook', 'fiction', 'satire']",[],115563859,115563859,richardhine,Richard Hine,5,23,https://twitter.com/richardhine/status/26123879898,[],[],0,,FALSE,0,0,1,,#TheOffice,,,,,,,[],,,,,s7ep2,ep,7,2
11,26123774335,26123774335,1.29E+12,10/1/10 23:13,0,,Exclusively watching HBO and FX actually made me forget how embarrassingly low American entertainment standards were. #TheOffice,en,['theoffice'],[],21966325,21966325,neerajastars,ನೀರಾಜ,5,23,https://twitter.com/neerajastars/status/26123774335,[],[],0,,FALSE,0,0,0,,#TheOffice,,,,,,,[],,,,,s7ep2,ep,7,2
13,26123106662,26123106662,1.29E+12,10/1/10 23:03,0,,watching #TheOffice lol,en,['theoffice'],[],27480887,27480887,moderndaygriot,Brandon Alexander Williams,5,23,https://twitter.com/moderndaygriot/status/26123106662,[],[],0,,FALSE,0,0,0,,#TheOffice,,,,,,,[],,,,,s7ep2,ep,7,2
14,26122782039,26122782039,1.29E+12,10/1/10 22:59,0,,watching #theoffice on #hulu. &lt;3 :),en,"['theoffice', 'hulu']",[],17913559,17913559,Lerin,L'Erin Alta,5,22,https://twitter.com/Lerin/status/26122782039,[],[],0,,FALSE,0,0,0,,#TheOffice,,,,,,,[],,,,,s7ep2,ep,7,2
16,26122208674,26122208674,1.29E+12,10/1/10 22:50,0,,#modernfamily #community #theoffice and #30rock funny as usual! And that's it...well atleast of the shows I'm willing to say I watch haha,en,"['modernfamily', 'community', 'theoffice', '30rock']",[],19007427,19007427,drmerj16,Jorge Reyes,5,22,https://twitter.com/drmerj16/status/26122208674,[],[],0,,FALSE,0,0,0,,#TheOffice,,,,,,,[],,,,,s7ep2,ep,7,2
17,26122186047,26122186047,1.29E+12,10/1/10 22:50,0,,I always set it at 69. #theoffice,en,['theoffice'],[],61317142,61317142,theMuh,💜𝙡𝙚𝙨𝙨ツ,5,22,https://twitter.com/theMuh/status/26122186047,[],[],0,,FALSE,0,0,0,,#TheOffice,,,,,,,[],,,,,s7ep2,ep,7,2
18,26122180318,26122180318,1.29E+12,10/1/10 22:50,0,"{'type': 'Point', 'coordinates': [40.02487425, -83.0015284]}",Now is the time to stop putting Dwight's personal effects into jello.  #theoffice,en,['theoffice'],[],143548998,143548998,330Hero,330Hero,5,22,https://twitter.com/330Hero/status/26122180318,[],[],0,,FALSE,0,0,0,,#TheOffice,,,,,,,[],,,,,s7ep2,ep,7,2
19,26122129189,26122129189,1.29E+12,10/1/10 22:49,0,,watching #theoffice Dwight is definitely my favorite bosses pet! Lol,en,['theoffice'],[],85129258,85129258,adallyness,Adallyness,5,22,https://twitter.com/adallyness/status/26122129189,[],[],0,,FALSE,0,0,0,,#TheOffice,,,,,,,[],,,,,s7ep2,ep,7,2
22,26121366670,26121366670,1.29E+12,10/1/10 22:38,0,,RT this if you think #TheOffice has gone downhill in terms of quality.,en,['theoffice'],[],41823835,41823835,writer6,Taylor M. Street,5,22,https://twitter.com/writer6/status/26121366670,[],[],0,,FALSE,0,0,0,,#TheOffice,,,,,,,[],,,,,s7ep2,ep,7,2
23,26121132883,26121132883,1.29E+12,10/1/10 22:34,0,,Last night's episode of #TheOffice was actually pretty good. :),en,['theoffice'],[],41823835,41823835,writer6,Taylor M. Street,5,22,https://twitter.com/writer6/status/26121132883,[],[],0,,FALSE,0,0,0,,#TheOffice,,,,,,,[],,,,,s7ep2,ep,7,2
24,26120784949,26120784949,1.29E+12,10/1/10 22:29,0,,"#theoffice Dwight: 5 minutes ahead of schedule, Right On Schedule!  Best line from all season 6.",en,['theoffice'],[],128702363,128702363,garzalee,Daniel Garza,5,22,https://twitter.com/garzalee/status/26120784949,[],[],0,,FALSE,0,0,0,,#TheOffice,,,,,,,[],,,,,s7ep2,ep,7,2
25,26120746063,26120746063,1.29E+12,10/1/10 22:29,0,,#FF #theoffice: #officehottie - too hot for twitter! @anders74 I don't know how that got on my browser history :p @sazzle2485 @cuteymcpretty,en,"['ff', 'theoffice', 'officehottie']",[],42291127,42291127,StrangeB0twin,James Crossley,5,22,https://twitter.com/StrangeB0twin/status/26120746063,[],[],0,,FALSE,0,0,0,,#TheOffice,,,,,,,[],,,,,s7ep2,ep,7,2
26,26120621131,26120621131,1.29E+12,10/1/10 22:27,0,,#theoffice Michael Scott: Scranton Serial Killer  http://t.co/6OjY2pH  @mindykaling @dannychun @AaronShure @rainnwilson,en,['theoffice'],[],172094199,172094199,aRobotsWink,Alex Klein,5,22,https://twitter.com/aRobotsWink/status/26120621131,['http://tv.ign.com/articles/112/1124863p1.html'],[],0,,FALSE,0,0,0,,#TheOffice,,,,,,,[],,,,,s7ep2,ep,7,2
27,26120166476,26120166476,1.29E+12,10/1/10 22:20,0,,"Just to be clear, I'm pretty much just watching #TheOffice this season because it's SteveCarell's last season and I want to see how they...",en,['theoffice'],[],41823835,41823835,writer6,Taylor M. Street,5,22,https://twitter.com/writer6/status/26120166476,[],[],0,,FALSE,0,0,0,,#TheOffice,,,,,,,[],,,,,s7ep2,ep,7,2
28,26120091484,26120091484,1.29E+12,10/1/10 22:19,0,,"7x01 - 8/10, Show - B-. Just that kind-of-awesome opening number deserved the 8. :-) Nice return. #TheOffice  http://bit.ly/bIDjMe",en,['theoffice'],[],12831162,12831162,joaovsantos,João,5,22,https://twitter.com/joaovsantos/status/26120091484,[],[],0,,FALSE,0,0,0,,#TheOffice,,,,,,,[],,,,,s7ep2,ep,7,2
29,26120047409,26120047409,1.29E+12,10/1/10 22:19,0,,"Michael, to Holly: 'Would you care to bang it out over lunch?' #TheOffice",en,['theoffice'],[],23479685,23479685,starrzone,Cathy MacDonald,5,22,https://twitter.com/starrzone/status/26120047409,[],[],0,,FALSE,0,0,0,,#TheOffice,,,,,,,[],,,,,s7ep2,ep,7,2
31,26119952248,26119952248,1.29E+12,10/1/10 22:17,0,,Watching The Office. This show is awesome #theoffice #NBC #tbs,en,"['theoffice', 'nbc', 'tbs']",[],16244194,16244194,BRNDNMLLR,Uncle Juice 🏅🏁,5,22,https://twitter.com/BRNDNMLLR/status/26119952248,[],[],0,,FALSE,0,0,0,,#TheOffice,,,,,,,[],,,,,s7ep2,ep,7,2
32,26119893973,26119893973,1.29E+12,10/1/10 22:16,0,,"Not much going on at the moment, I'm just eating some sweet & sour chicken and watching last night's episode of #TheOffice on #Hulu.",en,"['theoffice', 'hulu']",[],41823835,41823835,writer6,Taylor M. Street,5,22,https://twitter.com/writer6/status/26119893973,[],[],0,,FALSE,0,0,0,,#TheOffice,,,,,,,[],,,,,s7ep2,ep,7,2
33,26119750283,26119750283,1.29E+12,10/1/10 22:14,0,,#Now watching #TheOffice season 7 E.2,en,"['now', 'theoffice']",[],78780097,78780097,Ibrahimsh_,Ibrahim Alsh,5,22,https://twitter.com/Ibrahimsh_/status/26119750283,[],[],0,,FALSE,0,0,0,,#TheOffice,,,,,,,[],,,,,s7ep2,ep,7,2
34,26119728016,26119728016,1.29E+12,10/1/10 22:14,0,,"EVERYONE  hates Milton!!!  And I thought it was ""Let's be nice to Milton Week"" #theOffice",en,['theoffice'],[],14718636,14718636,Got_Milt,got_milt,5,22,https://twitter.com/Got_Milt/status/26119728016,[],[],0,,FALSE,0,0,0,,#TheOffice,,,,,,,[],,,,,s7ep2,ep,7,2
35,26119701929,26119701929,1.29E+12,10/1/10 22:13,0,,"""I talk a lot so I've just learned to tune myself out."" -Kelly #theoffice #icanrelate",en,"['theoffice', 'icanrelate']",[],35510192,35510192,rickcrockett,Rick Crockett,5,22,https://twitter.com/rickcrockett/status/26119701929,[],[],0,,FALSE,0,0,1,,#TheOffice,,,,,,,[],,,,,s7ep2,ep,7,2
36,26119531004,26119531004,1.29E+12,10/1/10 22:11,0,,Watching #TheOffice  eating some shrimp pasta,en,['theoffice'],[],171710162,171710162,Jonbearr,Diet Dr. Robotnik,5,22,https://twitter.com/Jonbearr/status/26119531004,[],[],0,,FALSE,0,0,0,,#TheOffice,,,,,,,[],,,,,s7ep2,ep,7,2
38,26119314816,26119314816,1.29E+12,10/1/10 22:08,0,,#TheOffice is sooooo weird,en,['theoffice'],[],35515701,35515701,psychsparkle99,Jackie Bonett,5,22,https://twitter.com/psychsparkle99/status/26119314816,[],[],0,,FALSE,0,0,0,,#TheOffice,,,,,,,[],,,,,s7ep2,ep,7,2
39,26119294615,26119294615,1.29E+12,10/1/10 22:07,0,,awww I hope other kids don't think their dogs ran away to play with other children. #TheOffice,en,['theoffice'],[],75450030,75450030,monicathecritic,Mónica,5,22,https://twitter.com/monicathecritic/status/26119294615,[],[],0,,FALSE,0,0,0,,#TheOffice,,,,,,,[],,,,,s7ep2,ep,7,2
40,26119073342,26119073342,1.29E+12,10/1/10 22:04,0,,Jim/Dwight hug! Jim/Dwight hug! Life made! #TheOffice,en,['theoffice'],[],129951833,129951833,erynguard,eryn🦋 (taylor’s version),5,22,https://twitter.com/erynguard/status/26119073342,[],[],0,,FALSE,0,0,0,,#TheOffice,,,,,,,[],,,,,s7ep2,ep,7,2
41,26118958560,26118958560,1.29E+12,10/1/10 22:03,0,,Also I love Pam a lot. #TheOffice,en,['theoffice'],[],129951833,129951833,erynguard,eryn🦋 (taylor’s version),5,22,https://twitter.com/erynguard/status/26118958560,[],[],0,,FALSE,0,0,0,,#TheOffice,,,,,,,[],,,,,s7ep2,ep,7,2
42,26118946246,26118946246,1.29E+12,10/1/10 22:02,0,,Michael and Holly are too cute! #TheOffice,en,['theoffice'],[],129951833,129951833,erynguard,eryn🦋 (taylor’s version),5,22,https://twitter.com/erynguard/status/26118946246,[],[],0,,FALSE,0,0,0,,#TheOffice,,,,,,,[],,,,,s7ep2,ep,7,2
43,26118528337,26118528337,1.29E+12,10/1/10 21:56,0,,The 6th season of #TheOffice is on #Netflix Instant!!,en,"['theoffice', 'netflix']",[],24017674,24017674,Lyndsey__Mitro,Lyndsey Mitro,5,21,https://twitter.com/Lyndsey__Mitro/status/26118528337,[],[],0,,FALSE,0,0,0,,#TheOffice,,,,,,,[],,,,,s7ep2,ep,7,2
